test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
2658,15115,0.37779265637099124,0,0,AMEN! BLACK PASTOR Who Marched With Rep. Lewis Denounces Black Lawmakers For Delegitimizing Trump: “On the wrong side of history” [Video],WATCH: Black Pastors Come On Stage And Endorse Trump At Rally [Video] A Virginia rally for Donald Trump turned into a big day for endorsements by black pastors.
3300,10303,0.37773644199701467,1,1,"Two wanted men injured by Saudi security forces in Qatif DUBAI (Reuters) - Two men wanted by Saudi authorities were injured when security officers tried to capture them, state news agency SPA reported on Friday.  Mohammed Al-abdelal and Moustafa Al S","Bahraini military court convicts six to death on terror charges  (In Dec. 25 story, removes reference to Shi ite Muslims in first paragraph, and changes  militant attacks  to  terrorist crimes  in second paragraph) DUBAI (Reuters) - A Bahraini milita"
367,13966,0.3776249476467466,1,1,Vietnam finds misconduct in city that will host APEC summit HANOI (Reuters) - Vietnam s ruling party watchdog on Monday said it had uncovered misconduct by the top officials in a central city that will host world leaders for an Asia-Pacific summit in,"Trump arrives in Vietnam for summit of Asia-Pacific leaders DANANG, Vietnam (Reuters) - U.S. President Donald Trump landed in Vietnam on Friday for a summit of Asia-Pacific Economic Cooperation (APEC) nations, the fourth leg of his 12-day Asia trip. "
197,8136,0.3775837947014308,1,0,A surge in U.S. deportations could swamp an overtaxed system WASHINGTON (Reuters) - U.S. President-elect Donald Trump’s plan to rapidly deport 2 to 3 million illegal immigrants with criminal records would further tax a system already stretched to its,WHY ARE VAN LOADS OF ILLEGALS Being Moved and Released Away From The Border? The insanity continues! The outrageous invasion on our southern border has been so out of control in the past seven years but it s gotten to crisis mode recently with a HUGE
1438,23648,0.37756876830426195,0,0,NYC: Turkish Thugs Beat Up Protesters…Deny Free Speech During Turkish President’s Speech [Video] Remember when these Turkish thugs beat up (see below) protesters in DC a few months ago? Someone needs to set these guys straight and tell them they re n,"WHEN IN ROME: Erdogan Thugs Rough-up Press, Protesters in Washington – No Outrage From White House 21st Century Wire says NATO s ugly stepchild, Turkey, has been having trouble of late.After shooting down a Russian jet back in November and then lying"
3247,20039,0.37746956061979536,0,1,PRESIDENT TRUMP’S Illegal Immigrant Crackdown Begins…Feds Conduct Raids In At Least 6 States With Focus On Finding And Deporting Criminals [VIDEO] U.S. immigration authorities arrested hundreds of undocumented immigrants in at least a half-dozen stat,Mayors of NY and Los Angeles pledge to remain immigrant sanctuaries LOS ANGELES/NEW YORK (Reuters) - Officials in New York and Los Angeles on Thursday said they hoped President-elect Donald Trump would not follow through on a campaign promise to with
2296,5462,0.3773143763953008,0,0,WOW! Look Who Just Knocked Trump Out Of The #1 Spot In GOP Poll This certainly isn t who the GOP power-brokers want to see in the top two Donald Trump has boasted that he s  leading every poll and in most cases big.  Not anymore. The latest IBD/TIPP ,"Democrat And Media Allies Attempts To Crush Black GOP Candidate Backfire: Carson Beating Trump In Every National Poll The more they hammer the GOP frontrunners, the more popular they become with the American voter. Is the real revolution taking place"
1721,3476,0.37719206347070183,0,1,"Tax March: Where Were You as Obama Wrecked Libya? 21st Century Wire says The contrast in the numbers protesting is astounding.This past weekend, thousands of people in hundreds of cities across the US took to the streets to demand President Trump rel",Thousands at rallies demand Trump release tax returns NEW YORK/WASHINGTON (Reuters) - Tens of thousands of people marched through midtown Manhattan and dozens of U.S. cities on Saturday to demand that President Donald Trump release his tax returns an
3766,20919,0.3771255834544781,0,0,#Berkeley IRONY ALERT! ANARCHISTS LOOT STARBUCKS…Destroy Store Windows [Video]  Smashing windows How progressive!Protests against alt-right speaker Milo move off UC Berkeley campus and into the streets. pic.twitter.com/c8CKFszmPJ  Shane Bauer (@shane,COLLEGE CONSERVATIVES Stalked by Antifa on Campus: You ‘will not stop us’ [Video] It s shocking that stalking conservatives to intimidate or harm them is actually happening in 2017. Several instances of stalking and threatening behavior have been rep
449,19206,0.3770474890301049,0,0,"CHARLOTTE #BlackLivesMatter Update: SUB-HUMAN BLACK MOB Brutally Beats Young White Man Begging For Mercy In Parking Garage [VIDEO] Because if you re a young White guy walking through a parking lot by yourself at night in Charlotte, you deserve to be ","BREAKING CHARLOTTE: VIDEO Shows Young White Girl In Dress, Heels Being Sucker Punched In Face, Knocked To Knees By Mob Of #BlackLivesMatter Cowards The unwarranted violence against innocent White people by Black Lives Matter protesters terrorists is "
2545,14473,0.3767447062667346,0,0,This Ted Cruz ‘Bad Lip Reading’ Is Everything You Never Knew You Wanted And More (VIDEO) With the Republican side of this presidential race turning out to be the most horrifically embarrassing thing that has ever happened in the history of the republ,40 Ted Cruz Quotes That Prove He Would Be The Worst President Of All Time Ted Cruz is one of the most extreme individuals to ever run for the presidency. As such he has left a trail of quotes that should be held against him as his 2016 campaign conti
3282,17275,0.37673384963314843,1,1,"UK electoral body fines Liberal Democrats over Brexit vote expenses LONDON (Reuters) - Britain s Electoral Commission said on Tuesday it has fined the Liberal Democrats party 18,000 pounds ($24,069) for breaching campaign finance rules in the 2016 Eu","UK investigates Brexit campaign funding amid speculation of Russian meddling LONDON (Reuters) - Britain s Electoral Commission is investigating whether a leading anti-EU campaigner breached referendum finance rules, after speculation mounted that Rus"
296,10946,0.3765988592752079,0,0,CNN BLISTERS Trump After He Attacks Them For Bad Representation: ‘That’s Your Job’ (TWEETS) One of Donald Trump s favorite punching bags is CNN. He even once tweeted a GIF image of himself punching a person with a CNN logo superimposed over the head ,LOL! CNN Live Shot Heckled By Trump Supporters: ‘CNN is fake news!’ [Video] This is great! Trump supporters trolled a CNN reporter BIGTIME! They yelled  CNN is fake news! CNN isn t receiving a warm welcome from Texans who showed up in droves yesterda
1996,24406,0.37639823953410895,1,1,"Trump’s fate may rest with former supporters of arch-critic Mitt Romney COLUMBUS, Ohio (Reuters) - Donald Trump’s presidential candidacy has triggered anguished soul searching among many college-educated and affluent Republicans who must decide wheth","How Trump crushed naysayers with a coalition of the forgotten WASHINGTON (Reuters) - Donald Trump was right. Countless others were wrong. The pundits and pollsters who said the former reality TV star could not win the U.S. presidency, the Republicans"
488,8248,0.37631361427858934,1,1,"Russian communists drop veteran, select surprise candidate to challenge Putin MOSCOW (Reuters) - The Russian Communist Party on Saturday unexpectedly dropped its veteran leader Gennady Zyuganov as its presidential candidate to challenge President Vla","Russia's ruling party seeks Putin's 'ultimate victory' at 2018 election MOSCOW (Reuters) - Russia s ruling party United Russia wants the  ultimate victory  of President Vladimir Putin at the presidential election in March, party head and Prime Minist"
1340,6014,0.37625908663110086,1,1,"Trump, Bush and Cruz to be elbow-to-elbow at CBS debate  WASHINGTON (Reuters) - Nearly all the U.S. Republican presidential candidates will take the stage at CBS News’ televised debate on Saturday, with Donald Trump flanked by rivals Ted Cruz and Jeb",Former Virginia Governor Gilmore drops Republican presidential bid (Reuters) - Former Virginia Governor Jim Gilmore ended his long-shot campaign for the Republican presidential nomination on Friday after dismal showings in the first two contests in t
381,24153,0.37618721030434366,0,0,"Trump Supporter Kicked Out Of Trump Rally; Bet You Can Guess Why (VIDEO) Donald Trump s popularity with African-Americans is somewhere near zero. Still, there are some African-American Trump supporters, but it appears that Trump doesn t want anything","WATCH: Deplorable Trump Supporter Punches Protester And Slaps Woman At Rally Trump supporters have proven Hillary Clinton right once again.During a rally in Ashville, North Carolina on Monday, a Trump fan was filmed physically assaulting some protest"
3842,13618,0.375989824711221,0,0,BREAKING: MEGYN KELLY INTERVIEWS PARENTS OF FAKE BLACK RACHEL DOLEZAL [VIDEO] This whole public nightmare must be heartbreaking for her parents H/T Weasel Zippers,BREAKING: MUSLIM OPENS FIRE ON JOURNALISTS [Video] Religion of peace h/t Weasel Zippers
816,19188,0.3757920654840887,1,1,Trial of alleged ringleader of Benghazi attack begins in Washington WASHINGTON (Reuters) - Federal prosecutors opened their case against Ahmed Abu Khatallah on Monday by telling jurors he orchestrated the 2012 attack on a U.S. diplomatic compound in ,"U.S. captures suspected Benghazi attack militant WASHINGTON (Reuters) - U.S. forces have captured a militant who is believed to have played a role in a 2012 attack on a U.S. diplomatic compound in Benghazi, Libya, that killed U.S. Ambassador Christop"
3574,6264,0.3757290489775316,1,1,"Senator Cruz opposes Republican healthcare bill, casting doubt on vote: Politico WASHINGTON (Reuters) - Republican U.S. Senator Ted Cruz on Sunday said he opposes the latest version of a Senate attempt to repeal Obamacare, casting doubt on the health",Four Republican senators say they cannot support healthcare bill WASHINGTON (Reuters) - Four conservative U.S. Republican senators said on Thursday they are not prepared to vote for the Senate Republican healthcare proposal unveiled on Thursday when 
222,24113,0.37563629816713234,0,0,REGISTERED SEX OFFENDER Arrested After “Harassing” Little Girls In Girl’s Bathroom Wow! They re really coming out of the woodwork now! Peeping at little girls is sick and so twisted but it s obvious this guy has a past he s a REGISTERED SEX OFFENDER!,TEXAS DAYCARE WORKERS FIRED For Refusing To Call A Little Girl With Two Male Parents A “Boy” The gay mafia has hijacked pretty much aspect of our lives. They apparently won t be happy until every trace of gender identity has been erased. When will Am
1412,14124,0.37554634959361344,1,1,"In slap at Trump, some wealthy Republicans campaign for Clinton NEW YORK/WASHINGTON (Reuters) - Groups of wealthy Republicans unhappy with Donald Trump have been privately courting prominent peers to join them in backing Democrat Hillary Clinton’s U.","Seeking to regain ground, Trump calls Clinton corrupt and a liar NEW YORK (Reuters) - Republican presidential hopeful Donald Trump staged a harsh attack on his Democratic rival Hillary Clinton on Wednesday, accusing her of corruption and dangerous in"
2387,19294,0.3753458284098009,1,1,"Obama says it is possible Russia would try to sway U.S. election WASHINGTON (Reuters) - U.S. President Barack Obama said it was possible that Russia  would try to influence the U.S. presidential election, after a leak of Democratic National Committee",Senior U.S. lawmakers want information on DNC hack declassified WASHINGTON (Reuters) - The top Democrats on the U.S. Senate and House of Representatives intelligence committees called on Wednesday for the White House to consider declassifying and rel
3076,2246,0.37525487826044795,1,1,"Amid nuclear standoff, frozen N.Korea debt untradeable due to sanctions LONDON (Reuters) - Once seen as an opportunity for investors to position themselves for a future North Korean turnaround, the country’s rarely traded defaulted debt may move furt","U.N. Security Council imposes new sanctions on North Korea over missile test UNITED NATIONS/SEOUL (Reuters) - The U.N. Security Council unanimously imposed new sanctions on North Korea on Friday for its recent intercontinental ballistic missile test,"
1095,7618,0.37507106926454953,0,0,"TARGET MAKES DECISION TO ENDANGER Our Children By Allowing Men In Little Girls Bathrooms First it was the decision by Target to make their toy aisles  non-gender specific.  Now, in their latest decision to appease the LGBTQ-RSTUVWXYZ (Please excuse m",TARGET CAVES AFTER CUSTOMERS BOYCOTT Of Transgender Bathroom Policy Takes Toll Bottom Line Way to go! Target has suffered financially since the boycott over their  transgender bathroom policy so they re making a move now so little kids don t have to 
1574,6008,0.37502212094029513,0,1,"NOT SO FAST: CA LIBS TRY TO ‘Drought Shame’ Conservative Actor Tom Selleck For ‘Stealing’ Water, But Ventura County Sheriff Disagrees When will the libs start Delta Smelt shaming and demand answers from the left for putting a fish before the lives an","California Governor Brown pushes big water project amid drought SACRAMENTO, Calif. (Reuters) - California Governor Jerry Brown warned on Thursday of near-apocalyptic water shortages if his $15 billion plan to divert water from a Northern California r"
1936,5870,0.3750065209587191,1,1,"France sold two military ships to United Arab Emirates: Macron DUBAI (Reuters) - France sold two Gowind-class corvettes of state-owned shipbuilder Naval Group to the United Arab Emirates, President Emmanuel Macron told a new conference on Thursday. T","United Arab Emirates says to announce government reshuffle on Thursday DUBAI (Reuters) - Sheikh Mohammed bin Rashid Al Maktoum, Prime Minister and Vice-President of the United Arab Emirates and ruler of Dubai, said in a tweet a government reshuffle w"
1450,17561,0.37496616829114926,1,1,Obama concerned over longer term global growth after Brexit OTTAWA (Reuters) - U.S. President Barack Obama said on Wednesday he expects the world economy will be steady in the short run after Britain’s decision to leave the European Union but express,"Obama tries to limit fallout from British EU exit vote PALO ALTO, Calif. (Reuters) - U.S. President Barack Obama on Friday tried to limit the fallout from Britain’s vote to leave the European Union, which threatens to harm the U.S. economic recovery,"
3803,8362,0.3749324198070517,1,1,"Highlights: The Trump presidency on March 5 at 7:35 p.m. EST (Reuters) - Highlights of the day for U.S. President Donald Trump’s administration on Sunday: The former top U.S. intelligence official rejects Trump’s accusation that his predecessor, Bara",Highlights: The Trump presidency on March 6 at 7:50 p.m. EST (Reuters) - Highlights of the day for U.S. President Donald Trump’s administration on Monday: Trump signs a revised executive order banning citizens from six Muslim-majority nations from tr
2038,19483,0.3748114797436008,1,1,"Home Depot, Lowe's ship emergency material to Florida ahead of hurricane CHICAGO (Reuters) - Home improvement retailers Home Depot Inc and Lowe s Inc said on Wednesday they have started shipping emergency material to Florida in anticipation of Hurric","Florida prepares for powerful Hurricane Irma FORT LAUDERDALE, Fla. (Reuters) - Emergency management officials across South Florida hastened disaster preparations on Tuesday in anticipation of Hurricane Irma s expected weekend arrival on the U.S. main"
986,23584,0.37462046720938547,0,0,"CAN YOU GUESS THE ONE THING Majority Of Bernie Sanders Supporters Have In Common? The function of socialism is to raise suffering to a higher level.  Norman MailerBernie Sanders has raised a lot of money during the 2016 Democratic primary. In fact, h",THE ULTIMATE HYPOCRITE: Who Are The Billionaires Funding Campaign Of Candidate Who Mocks…Billionaires While Bernie Sanders has pitched himself as the presidential candidate for the little guy   tapping into the wallets of voters angry over Wall Stree
2132,132,0.37455182509316093,1,1,Clinton picks up endorsement from Senate Minority Leader Reid: CNN WASHINGTON (Reuters) - Top Senate Democrat Harry Reid said on Wednesday he would support Democratic presidential candidate Hillary Clinton for the party’s nomination in the November e,Clinton would stick with Garland as nominee for Supreme Court: Reid WASHINGTON (Reuters) - Senate Democratic leader Harry Reid said on Thursday he believed Hillary Clinton would stick with President Barack Obama’s Supreme Court nominee if she won the
545,13243,0.37454322999504913,0,1,"Trump Just Asked The Most Unqualified Person Ever To Join His NAFTA Renegotiation Team Trump, who keeps promising to either scrap our trade deals, or at least aggressively renegotiate them, is mulling over all the people he could add to his NAFTA ren","Trump says was 'psyched to terminate NAFTA' but reconsidered WASHINGTON (Reuters) - President Donald Trump told Reuters on Thursday that he was “psyched” to terminate the NAFTA trade deal with Canada and Mexico, but changed his mind after their leade"
3573,14098,0.3745222047371343,0,0,SICK: KKK Holding Trump Victory Parade The racist Ku Klux Klan is very pleased that Donald Trump has been elected president of the United States in the 2016 election and one chapter of the terrorist group is holding a parade to celebrate his victory.,"Trump-Supporting KKK Members Charged With Attempted Murder After Vicious Assault Another day, another Trump supporter commits an atrocity, weakening America s morale one by one. This time, it s a double whammy   Trump supporters who happen to be memb"
1272,17121,0.37379528596227946,0,0,"Donald Trump Gets WRECKED After Saturday Meltdown About ‘Dumb’ Mika Brzezinski (TWEETS) On Saturday, Donald Trump truly became the President with his latest in a series of dumbass attacks against MSNBC host Mika Brzezinski.For days, The Donald has be","Joe Scarborough Is A Republican No More (VIDEO) Joe Scarborough, the former Florida GOP congressman and host of MSNBC s Morning Joe, announced during his appearance on Late Night with Stephen Colbert on Tuesday night that he is leaving the Republican"
2162,4613,0.3736245566416988,0,0,"WHOA! 8 ACTUAL QUOTES FROM HILLARY That Prove She’s Unfit To Clean The Bathrooms In Our White House [VIDEO] Hillary came out with a heavily edited TV ad yesterday,  calling Trump s ability to be a role model into question. Here is the video: Really H",Just When Hillary Thought The News About Her Couldn’t Get Any Worse…This Bombshell From Secret Service Agents Happens [Video] How this woman is even trending in the polls should tell you everything you need to know about the Democrat party Good morni
3403,21748,0.3734394156735287,0,0,WATCH PRICELESS EXCHANGE Between Neil Gorsuch and Ben Sasse On The Role of The Declaration of Independence [Video] Ben Sasse asked Supreme Court nominee Neil Gorsuch what role does the Declaration of Independence play in interpreting the Constitution,"GOP Senator Just Smacked Down The Most Punchable Alt-Right Nazi On The Internet The most punchable Alt-Right Nazi on the internet just got a thorough beatdown from Sen. Ben Sasse (R-Neb.) on Twitter during an epic tweetstorm. Richard Spencer, the Alt"
1674,23452,0.3730143345737586,1,1,"Militants kill Egyptian U.N. peacekeeper in Central African Republic DAKAR (Reuters) - Suspected Christian militias killed an Egyptian U.N. peacekeeper and wounded three others in an attack in southern Central African Republic on Sunday, the United N","Central African president pleads to U.N.: Don't forget us UNITED NATIONS (Reuters) - The president of the Central African Republic, Faustin-Archange Touadera, on Tuesday pleaded with the world to not forget his country and urged the U.N. to bolster i"
3406,8890,0.3729315768101356,1,1,Trump's legal team spokesman resigns amid reported shake-up WASHINGTON (Reuters) - U.S. President Donald Trump’s outside legal team spokesman has resigned amid media reports the team is being reorganized as investigations continue into alleged Russia,"Special counsel asks White House to save Trump Jr., Russian meeting documents WASHINGTON/NEW YORK (Reuters) - The special counsel investigating possible collusion between President Donald Trump’s 2016 campaign and Russia has asked White House officia"
3025,6145,0.37287289559568865,0,0,"RADICAL, INTOLERANT Students Held College Administrators HOSTAGE…And No One Cared [VIDEO] Video from inside Evergreen State College continues to leak, showing that protesters had at one point held administrators hostage until they agreed to comply wi",UNIVERSITY PRESIDENT APOLOGIZES TO TRAUMATIZED STUDENTS For Allowing Cops To Sleep In Campus Housing During RNC…Makes Them Feel “Unsafe” ***WARNING***If you are between the ages of 18-23 and believe everything your Leftist teachers and professors are
1007,9900,0.37284621934336626,0,0,"NBC Insults The Hell Out Of Trump With Tagline For New ‘Celebrity Apprentice’ (VIDEO) Donald Trump s biggest claim to fame, The Apprentice and Celebrity Apprentice, were endangered last year when he revealed himself to be nothing but a horrible, chil",Arnold Schwarzenegger HAMMERS Trump For Claiming He Was Fired From ‘Celebrity Apprentice’ Donald Trump just got terminated again by Arnold Schwarzenegger for lying about him on Twitter.It s no secret that the ratings for Celebrity Apprentice were wor
3765,18472,0.3728297491213902,0,0,HOW #BasedStickMan Became A Super-Hero To The Right After Fighting Back Against Violent Democrats In Berkeley [VIDEO] Here is  Base Stick-Man s  speech to other Trump supporters explaining why he s wearing a gas mask and carrying a stick with an Amer,"NYC COP Congratulates Trump Supporter For Educating Young Girl On Truth About Communism…”Facts Hurt People’s Feelings” [VIDEO] Based Stickman, aka Kyle Chapman became famous on social media after he was one of the first Trump supporters to fight back"
1698,3829,0.37281541114658834,0,1,"White House DEFENDS Trump By Admitting He’s An IDIOT, Claims He “Wasn’t Aware” Of Intel Source Or Methods (VIDEO) After the bombshell news that Trump gave highly classified information to Russian, the White House is scrambling to defend his conduct, ",Trump's FBI comments to Russians were aimed at cooperation: McMaster WASHINGTON (Reuters) - U.S. President Donald Trump raised the firing of his FBI director in a meeting with Russia’s foreign minister to explain why he had been unable to find areas 
2783,24096,0.3726387696854212,1,1,"Stopping militancy spread in ASEAN a priority for Singapore: minister SINGAPORE (Reuters) - Southeast Asian countries must step up their fight against religious militancy taking root in their region, including in Myanmar s troubled Rakhine State, Sin","China, Singapore look to put difficulties behind them BEIJING (Reuters) - China and Singapore on Tuesday sought to put recent difficulties in their relationship over Taiwan and the disputed South China Sea behind them as Singapore s Prime Minister Le"
3783,19838,0.3724834488084405,0,0,FBI: Bundy and His Band Of Domestic Terrorists Will Face Federal Charges When Their Tantrum Ends Federal authorities have no intention of killing the Bundy brothers and their traitorous followers. They d rather arrest them and put them behind bars.Th,"OUTRAGE: Bundy Family Terrorists Get Off Scot-Free The domestic terrorists who staged an armed takeover of a federal facility have been given a  not guilty  verdict by a jury in Portland, Oregon. Despite their actions not being in dispute the group l"
2022,6836,0.3723496581793331,0,0,"Trump Confirms He Thinks GOP Healthcare Bill Is ‘Mean,’ Accuses Obama Of Stealing The Term (VIDEO) Trump got into a bizarre pissing match with former President Obama during his interview with Fox News. For reasons known only to him, Trump decided to ","Trump Says Republican ‘Make America Sick Again’ Bill Is ‘Wonderful,’ Stands By Utter Failure Donald Trump thinks the healthcare bill Republicans passed to repeal the Affordable Care Act is  wonderful  and promised even more such bills to come. We are"
2896,273,0.3722361769092431,1,1,"In speech, Trump tries to turn from divisive to deal-maker WASHINGTON (Reuters) - U.S. President Donald Trump showed a different side in his first address to Congress. This Trump was part deal-maker, part salesman, asking for unity and trying to repa","Trump softens immigration stance, takes measured tone in speech WASHINGTON (Reuters) - President Donald Trump told Congress on Tuesday he was open to immigration reform, shifting from his harsh rhetoric on illegal immigration in a speech that offered"
1116,25242,0.37221114007017186,1,1,Iran non-interference in Lebanon is key for regional stability: France PARIS (Reuters) - France s foreign ministry said on Monday it was an important condition for the stability of the region that Iran not interfere in Lebanon s domestic affairs.   W,EU affirms support for Lebanon stability BEIRUT (Reuters) - The European Union on Wednesday said it reaffirmed support for Lebanon s stability and unity after Saad al-Hariri s resignation as prime minister on Saturday plunged the country into crisis.
1987,24728,0.3718095056757678,0,0,"PANDA ‘PHOTOBOMBS’ MELANIA TRUMP On Trip to Beijing Zoo and ‘Amazing’ Great Wall of China First Lady Melania Trump toured the Beijing Zoo and The Great Wall of China during her extended stay in China. While President Trump went on to APEC in Vietnam,",PRESIDENT AND FIRST LADY SHINE AT G7 Opening Ceremony in Ancient Greek Theatre President Trump and First Lady Melania Trump made a splash at the G7 with Melania s incredible fashion sense and Trump s bold leadership style. The First Lady has been en 
485,7072,0.3716229760982567,1,0,Republican tax plan would let churches enter political fray WASHINGTON (Reuters) - U.S. religious entities would be allowed to engage in political activity without the risk of losing their tax-exempt status under a Republican proposal to overhaul the,"Church That Has Never Paid Taxes Demands Taxpayer Money For Playground Trinity Lutheran Church in Columbia, Missouri has never paid a dime in taxes. But it seems church officials still believe that they are entitled to get free stuff, at the expense "
2733,17320,0.3715926822321825,0,0,"HILLARY DANCES WHILE TRUMP WORKS: THE CLINTON GRIFTERS Dance With Rock Stars At Fundraiser In The Hamptons While Trump works like crazy to win your vote, Hillary and Bill are rocking the night away. The Limousine liberals love these two grifters and ","Meet The REAL Billionaire Who Just Took Trump To The Woodshed (VIDEO) Warren Buffett is one of the richest people in the world (third on the list, according to Forbes  most recent ranking, and he is backing Hillary Clinton for President of the United"
1606,9669,0.37157199442575045,0,0,HIGH SCHOOL TEACHER SEEKS HELP FROM UNION AFTER BEING FIRED FOR STOMPING ON AMERICAN FLAG IN CLASS [Video] This is just another example of the rampant indoctrination of our children by the anti-American left God bless these local veterans who came fo,"FLAG DAY 2015: 10 FACTS TO KNOW ABOUT THE STARS AND STRIPES Flag Day was established in 1916 by President Woodrow Wilson and in 1949 Congress declared June 14 a national holiday: Let us on that day rededicate ourselves to the nation,  he wrote in his"
2441,24179,0.3715545649543826,0,0,"Trump Golfs While Threatening Nuclear War, Then Tries To Cover It Up (IMAGES) Any sane person would think that after Donald Trump decided to freak the world out by threatening a nuclear war with North Korea, then he would at least pretend to be worki","Trump Just Threatened Nuclear War And The Internet Exploded With Outrage Former reality show star Donald Trump has always wanted to get his hands on the nuke button, so naturally, conservatives voted him into power. In December, Trump tweeted,  The U"
1921,17128,0.37146021652153527,0,0,John Kasich Was Just Embarrassed By Republican Lawmakers In His Own State Ohio Governor John Kasich has had a pretty difficult time getting his message out during the Republican race for the White House. Many of us assumed it was because he is being ,"Kasich LOSES IT After Reporter Asks About His Only Win, And It’s Kinda Hilarious (VIDEO) No one wants to admit that they re losing, especially if you ve been fighting really hard to gain votes, but Ohio Gov. John Kasich really doesn t seem to want to"
3285,13602,0.3713789942185476,0,1,"Country Guitarist Who Survived Vegas Shooting Changes Mind On Gun Control: ‘How Wrong I Was’ Caleb Keeter, a lifelong proponent of the Second Amendment, and guitarist for Texas country outfit the Josh Abbott Band has had a strong change of heart rega","No hint of new gun control push in U.S. Congress after shootings WASHINGTON (Reuters) - There were prayers and expressions of sympathy for the victims after a gunman opened fire on Republican lawmakers practicing for a charity baseball game, but no s"
905,5140,0.3712689083312278,0,0,"This Man Just Exposed A Sorry Truth About A Vital Part Of Trump’s Campaign We ve been drowning in the final stretch of this presidential election cycle since August. At three weeks out, both candidates should have their ground games well-established,","MAINSTREAM MEDIA STANDS DOWN: Fire Alarm Pulled During Conservative “When Diversity Becomes a Problem” Speech…150+ FREE SPEECH TERRORISTS Threaten, Block Fellow Students [VIDEO] Free speech is under attack in America like never before. Any views that"
1069,23843,0.37125072477655774,0,0,FACT CHECK: U.S. Intelligence PROVES Trump A Liar – He Knew About Russian Attacks Donald Trump seems to be willfully ignorant when it comes to a Russian cyber-security threat. He displayed this once again during the second presidential debate.Trump s,"Trump Wants To Know Why Nobody Talked About Russian Hacking BEFORE The Election – Spoiler: They Did Donald Trump has dismissed the CIA findings that Russia interfered in the election to help him win as  ridiculous.  Then, he claimed the whole Russian"
3331,3109,0.3711688452060525,1,1,Three Trump children seen managing president-elect's company (Reuters) - The Trump Organization said on Friday it was vetting new business structures aimed at transferring management control to three of President-elect Donald Trump’s children and a t,Trump says he will back away from business to focus on White House NEW YORK (Reuters) - U.S. President-elect Donald Trump vowed on Wednesday to step back from running his global business empire to avoid conflicts of interest but gave few immediate de
3003,18280,0.37115070212651297,0,0,"After His Latest Major F*ck Up, Trump Heads Back To His Golf Club AGAIN After offering Americans a sh*t sandwich for health care coverage, a plan which was slammed by conservative groups, doctors, hospitals, democrats, and liberals, Trumpcare, the Re","Trump Says He’s Going To Save the Country Money By Going Golfing Again The current occupant of the White House is occupying a golf course again, marking this (a three day weekend for him) his 21st visit to a golf course as  president.  Just after gut"
2003,521,0.37106732716698,0,0,"BOOM! TED CRUZ Will Conduct Hearing TODAY: Focusing On Muslim Brotherhood, CAIR And Obama Regime’s Cover-ups, “WILLFUL BLINDNESS” To Radical Islam Ted Cruz has no interest in playing  Mr Nice Guy  with Obama or his willing accomplices in the FBI, DHS",CONGRESS JUST DEALT A BIG BLOW To Obama And His Favorite Terror Group [VIDEO] Obama has shown favoritism towards the Muslim Brotherhood terror group almost since the first day of his presidency. Many are convinced Obama is tied to the terror group th
2220,21317,0.37104005831998815,1,1,"Rockets strike downtown Kabul, no casualties reported KABUL (Reuters) - As many as two rockets landed near the international military headquarters in downtown Kabul early on Saturday morning, Afghan security officials said. There were no reports of c",U.S. air strike causes casualties as Mattis visits Afghan capital KABUL (Reuters) - A U.S. air strike called in to suppress an attack in Kabul on Wednesday as Defense Secretary Jim Mattis was visiting the Afghan capital caused a number of civilian ca
2339,13084,0.3710238179444362,1,1,"Republican Senator Heller opposes healthcare bill: MSNBC (Reuters) - U.S. Republican Senator Dean Heller said on Friday he would not support a healthcare bill unveiled by the Senate Republican leadership in its current form, becoming the fifth Republ",Trump reaches out to lawmakers on healthcare as another says 'no' WASHINGTON (Reuters) - President Donald Trump made calls to fellow Republicans in the U.S. Senate on Friday to mobilize support for their party’s healthcare overhaul while acknowledgin
3392,25219,0.3709815385427745,1,1,"White House names new energy, climate adviser at National Security Council WASHINGTON (Reuters) - The White House named a new adviser to President Barack Obama on climate and energy at the National Security Council, a spokesman said on Wednesday. The","Climate change looms large in Obama's final trip to Asia WASHINGTON (Reuters) - When President Barack Obama sets out this week to meet world leaders in China and Laos during his final presidential trip to Asia, he will make an unusual stop along the "
3864,7624,0.3709781941436812,1,1,"Norway's police downgrade threat level OSLO (Reuters) - Norwegian police said on Wednesday they had lowered the national threat assessment, but still regarded an attack by militants as a possibility. The risk level was lowered to  possible  from  lik",Russian teenager handed jail sentence in Norway explosives case OSLO (Reuters) - A Norwegian court sentenced a 17-year-old Russian citizen to nine months in jail on Monday for making a small explosive device and bringing it to the center of Oslo in A
3675,25519,0.3709093145256285,0,0,"Kellyanne Conway Says Trump Should Be Treated With The Respect He Deserves (AUDIO) Whiny White House advisor Kellyanne Conway does not like how the media treats her illegitimate president, Donald Trump. She s continuing her crusade against the First ","WATCH: Morning Joe Host Tells Kellyanne Conway To Go F*ck Herself, BANS Her From Show Kellyanne Conway is definitely going to whine about this.CNN may have reversed their ban on Kellyanne Conway, but if Mika Brzezinski has her way, she won t ever be "
